cycle  INDEX  OPCODE          WIDTH  SDC  SYMPTOM  TRUE  
715    52     store           64     15   49       0     
716    53     store           8      8    0        0     
717    57     br              1      1    0        0     
718    40     store           32     8    24       0     
719    42     br              1      1    0        0     
720    52     store           64     14   50       0     
721    53     store           8      8    0        0     
722    57     br              1      1    0        0     
723    60     br              1      1    0        0     
724    63     store           64     17   47       0     
725    64     store           8      8    0        0     
726    40     store           32     8    24       0     
727    42     br              1      1    0        0     
728    52     store           64     13   51       0     
729    53     store           8      8    0        0     
730    57     br              1      1    0        0     
731    40     store           32     8    24       0     
732    42     br              1      1    0        0     
733    52     store           64     15   49       0     
734    53     store           8      8    0        0     
735    57     br              1      1    0        0     
736    40     store           32     8    24       0     
737    42     br              1      1    0        0     
738    52     store           64     15   49       0     
739    53     store           8      8    0        0     
740    57     br              1      1    0        0     
741    40     store           32     7    25       0     
742    42     br              1      1    0        0     
743    52     store           64     1    48       15    
744    53     store           8      8    0        0     
745    57     br              1      0    0        1     
746    60     br              1      1    0        0     
747    40     store           32     0    0        32    
748    42     br              1      1    0        0     
749    68     store           8      8    0        0     
750    86     call            64     11   53       0     
751    90     store           64     63   1        0     
752    78     br              1      1    0        0     
753    83     call            64     14   50       0     
754    6      store           64     15   49       0     
755    7      store           64     10   0        54    
756    8      store           32     8    24       0     
757    9      store           32     8    24       0     
758    21     store           32     8    24       0     
759    22     store           32     31   1        0     
760    27     br              1      1    0        0     
761    30     store           64     16   48       0     
762    31     store           8      8    0        0     
763    35     store           32     31   1        0     
764    27     br              1      1    0        0     
765    30     store           64     14   50       0     
766    31     store           8      8    0        0     
767    35     store           32     31   1        0     
768    27     br              1      1    0        0     
769    30     store           64     13   51       0     
770    31     store           8      8    0        0     
771    35     store           32     31   1        0     
772    27     br              1      1    0        0     
773    30     store           64     14   50       0     
774    31     store           8      8    0        0     
775    35     store           32     1    1        30    
776    27     br              1      1    0        0     
777    40     store           32     8    24       0     
778    42     br              1      1    0        0     
779    52     store           64     16   48       0     
780    53     store           8      8    0        0     
781    57     br              1      1    0        0     
782    40     store           32     8    24       0     
783    42     br              1      1    0        0     
784    52     store           64     15   49       0     
785    53     store           8      8    0        0     
786    57     br              1      1    0        0     
787    60     br              1      1    0        0     
788    63     store           64     15   49       0     
789    64     store           8      8    0        0     
790    40     store           32     8    24       0     
791    42     br              1      1    0        0     
792    52     store           64     16   48       0     
793    53     store           8      8    0        0     
794    57     br              1      1    0        0     
795    40     store           32     8    24       0     
796    42     br              1      1    0        0     
797    52     store           64     15   49       0     
798    53     store           8      8    0        0     
