cycle  INDEX  OPCODE          WIDTH  SDC  SYMPTOM  TRUE  
1796   151    store           64     0    0        64    
1797   157    br              1      0    1        0     
1798   172    store           64     0    0        64    
1799   178    store           32     0    31       1     
1800   180    store           64     0    55       9     
1801   183    ret             64     0    56       8     
1802   254    store           64     0    57       7     
1803   255    store           32     0    0        32    
1804   263    ret             32     0    0        32    
1805   192    br              1      1    0        0     
1806   197    call            64     7    57       0     
1807   199    call            64     0    60       4     
1808   185    store           64     0    60       4     
1809   187    call            64     0    60       4     
1810   202    store           32     1    6        25    
1811   579    call            64     3    61       0     
1812   580    store           32     1    0        31    
1813   521    br              1      1    0        0     
1814   524    br              1      1    0        0     
1815   527    call            64     0    64       0     
1816   189    call            64     0    64       0     
1817   224    store           64     0    64       0     
1818   225    store           32     0    29       3     
1819   229    br              1      0    0        1     
1820   237    br              1      0    1        0     
1821   260    store           32     0    29       3     
1822   229    br              1      0    0        1     
1823   237    br              1      0    1        0     
1824   260    store           32     0    29       3     
1825   229    br              1      0    0        1     
1826   237    br              1      0    1        0     
1827   260    store           32     0    29       3     
1828   229    br              1      0    1        0     
1829   263    ret             32     0    0        32    
1830   192    br              1      0    1        0     
1831   579    call            64     2    62       0     
1832   580    store           32     1    0        31    
1833   521    br              1      1    0        0     
1834   524    br              1      1    0        0     
1835   527    call            64     0    64       0     
1836   189    call            64     0    64       0     
1837   224    store           64     0    64       0     
1838   225    store           32     0    29       3     
1839   229    br              1      0    0        1     
1840   237    br              1      0    1        0     
1841   260    store           32     0    29       3     
1842   229    br              1      0    0        1     
1843   237    br              1      0    1        0     
1844   260    store           32     0    29       3     
1845   229    br              1      0    0        1     
1846   237    br              1      0    1        0     
1847   260    store           32     0    29       3     
1848   229    br              1      0    1        0     
1849   263    ret             32     0    0        32    
1850   192    br              1      0    1        0     
1851   579    call            64     3    61       0     
1852   580    store           32     1    0        31    
1853   521    br              1      1    0        0     
1854   524    br              1      1    0        0     
1855   540    call            64     2    62       0     
1856   542    call            64     4    60       0     
1857   545    br              1      1    0        0     
1858   548    br              1      1    0        0     
1859   556    call            32     0    1        31    
1860   271    store           32     0    1        31    
1861   273    store           32     0    0        32    
1862   276    br              1      0    0        1     
1863   579    call            64     3    61       0     
1864   580    store           32     1    0        31    
1865   521    br              1      1    0        0     
1866   524    br              1      1    0        0     
1867   540    call            64     2    62       0     
1868   542    call            64     2    62       0     
1869   545    br              1      1    0        0     
1870   548    br              1      1    0        0     
1871   556    call            32     0    2        30    
1872   271    store           32     0    2        30    
1873   273    store           32     0    0        32    
1874   276    br              1      0    0        1     
1875   282    store           64     0    51       13    
1876   288    store           64     0    0        64    
1877   292    store           32     0    0        32    
1878   295    br              1      0    0        1     
1879   579    call            64     3    61       0     
1880   580    store           32     1    0        31    
1881   521    br              1      1    0        0     
1882   524    br              1      1    0        0     
1883   531    call            64     0    64       0     
1884   377    call            64     0    64       0     
1885   224    store           64     0    64       0     
1886   225    store           32     0    29       3     
1887   229    br              1      0    0        1     
1888   237    br              1      0    1        0     
1889   260    store           32     0    29       3     
1890   229    br              1      0    0        1     
1891   237    br              1      0    1        0     
1892   260    store           32     0    29       3     
1893   229    br              1      0    0        1     
1894   237    br              1      0    1        0     
1895   260    store           32     0    29       3     
1896   229    br              1      0    1        0     
1897   263    ret             32     0    0        32    
1898   380    br              1      0    1        0     
1899   579    call            64     4    60       0     
1900   580    store           32     1    0        31    
1901   521    br              1      1    0        0     
1902   524    br              1      1    0        0     
1903   531    call            64     0    64       0     
1904   377    call            64     0    64       0     
1905   224    store           64     0    64       0     
1906   225    store           32     0    29       3     
1907   229    br              1      0    0        1     
1908   237    br              1      0    1        0     
1909   260    store           32     0    29       3     
1910   229    br              1      0    0        1     
1911   237    br              1      0    1        0     
1912   260    store           32     0    29       3     
1913   229    br              1      0    0        1     
1914   237    br              1      0    1        0     
1915   260    store           32     0    29       3     
1916   229    br              1      0    1        0     
1917   263    ret             32     0    0        32    
1918   380    br              1      0    1        0     
1919   579    call            64     3    61       0     
1920   580    store           32     1    0        31    
1921   521    br              1      1    0        0     
1922   524    br              1      1    0        0     
1923   529    call            64     0    64       0     
1924   398    call            64     0    64       0     
1925   224    store           64     0    64       0     
1926   225    store           32     0    29       3     
1927   229    br              1      0    0        1     
1928   237    br              1      0    0        1     
1929   260    store           32     0    29       3     
1930   229    br              1      0    0        1     
1931   237    br              1      0    0        1     
1932   260    store           32     0    29       3     
1933   229    br              1      0    0        1     
1934   237    br              1      0    0        1     
1935   260    store           32     0    29       3     
1936   229    br              1      0    1        0     
1937   263    ret             32     0    0        32    
1938   401    br              1      0    1        0     
1939   579    call            64     2    62       0     
1940   580    store           32     1    0        31    
1941   521    br              1      1    0        0     
1942   524    br              1      1    0        0     
1943   560    call            64     3    61       0     
1944   563    br              1      1    0        0     
1945   566    br              1      1    0        0     
1946   572    call            32     7    23       2     
1947   428    store           32     7    23       2     
1948   430    call            32     0    0        32    
1949   410    store           32     0    0        32    
1950   413    store           32     0    0        32    
1951   414    call            32     32   0        0     
1952   2      store           32     32   0        0     
1953   3      call            64     0    31       33    
1954   5      store           64     0    60       4     
1955   8      store           64     0    0        64    
1956   11     store           64     0    0        64    
1957   15     store           32     32   0        0     
1958   17     ret             64     4    60       0     
1959   415    store           64     4    60       0     
1960   420    store           16     0    0        16    
1961   423    store           32     2    6        24    
1962   425    ret             64     4    60       0     
1963   431    store           64     4    60       0     
1964   437    call            64     0    50       14    
1965   35     store           64     1    53       10    
1966   36     store           64     4    60       0     
1967   39     br              1      0    0        1     
1968   48     store           64     0    64       0     
1969   53     br              1      0    1        0     
1970   64     store           64     3    61       0     
1971   69     store           64     0    0        64    
1972   72     store           64     0    64       0     
1973   77     store           32     2    0        30    
1974   79     ret             64     10   54       0     
1975   441    store           64     11   53       0     
1976   579    call            64     4    60       0     
1977   580    store           32     1    0        31    
1978   521    br              1      1    0        0     
1979   524    br              1      1    0        0     
1980   575    call            64     0    64       0     
1981   208    store           32     2    6        24    
1982   209    store           32     31   1        0     
1983   214    br              1      1    0        0     
1984   215    call            64     0    64       0     
1985   189    call            64     0    64       0     
1986   224    store           64     0    0        64    
1987   225    store           32     3    29       0     
1988   229    br              1      1    0        0     
1989   237    br              1      1    0        0     
1990   244    store           64     3    61       0     
1991   250    call            64     0    50       14    
1992   122    store           64     0    51       13    
1993   123    store           64     0    56       8     
1994   126    br              1      0    0        1     
1995   129    br              1      0    0        1     
1996   136    br              1      0    1        0     
1997   151    store           64     0    0        64    
1998   157    br              1      0    1        0     
1999   172    store           64     0    0        64    
2000   178    store           32     0    0        32    
2001   180    store           64     0    0        64    
2002   183    ret             64     0    0        64    
2003   254    store           64     0    0        64    
2004   255    store           32     0    0        32    
2005   263    ret             32     0    0        32    
2006   192    br              1      1    0        0     
2007   197    call            64     5    59       0     
2008   199    call            64     0    60       4     
2009   185    store           64     0    60       4     
2010   187    call            64     0    60       4     
2011   202    store           32     0    0        32    
2012   219    store           32     0    1        31    
2013   214    br              1      0    0        1     
2014   579    call            64     0    61       3     
2015   580    store           32     0    0        32    
2016   521    br              1      0    0        1     
2017   582    store           32     0    8        24    
2018   585    ret             32     0    8        24    
